article_id,url,canonical_url,title,publisher,authors,published_at,fetched_at,content_hash,checked_at,model,effort,verdict,summary,error_tags,severities,findings,sources_consulted
cbd4b9cf7f4164bde2e6,https://bumbershootsoft.wordpress.com/2026/08/01/zx-spectrum-system-tour-sound/,https://bumbershootsoft.wordpress.com/2026/08/01/zx-spectrum-system-tour-sound/,ZX Spectrum System Tour: Sound,Bumbershoot Software,[],2026-08-01T19:30:00+00:00,2026-08-04T10:05:37+00:00,1b39aa91bc75938014030873399d48a51a871c16f3dc291f4084c0619e28ce77,2026-08-04T10:09:15+00:00,gpt-5.6-sol,high,errors-found,"One minor but clear hardware-identification error was found. The Atari ST uses a Yamaha YM-2149 PSG, not an AY-3-8910, although the chips are closely related and largely software-compatible. The sampled ZX Spectrum port assignments, system variables, processor clocks, and 128K sound-port details were otherwise consistent with the references consulted.","[""identity-error""]","[""minor""]","[{""id"": ""F1"", ""article_quote"": ""We\u2019ve seen the AY-3-8910 before; the Atari ST has one."", ""location"": ""\u201cProgramming the AY-3 Sound Chip,\u201d opening paragraph"", ""correction"": ""The Atari ST uses a Yamaha YM-2149 programmable sound generator, a Yamaha variant of the AY-family design; it does not contain a General Instrument AY-3-8910."", ""analysis"": ""Atari\u2019s ST Series Technical Reference Manual explicitly identifies the installed sound chip as the Yamaha YM-2149. An Atari-focused hardware reference independently gives the same identification. Close compatibility does not make the physical chip an AY-3-8910, so the categorical statement that the Atari ST \u201chas one\u201d is incorrect."", ""severity"": ""minor"", ""category"": ""identity-error"", ""evidence_basis"": ""authoritative-primary-source"", ""confidence"": ""high"", ""sources"": [{""title"": ""Atari ST Series Technical Reference Manual, page 82"", ""publisher"": ""Atari (hosted by ManualsLib)"", ""url"": ""https://www.manualslib.com/manual/1059760/Atari-St-Series.html?page=82"", ""quote"": ""The ST series of computers use a Yamaha YM-2149, a version of the General Instruments AY-3-8190 Programmable Sound Generator (PSG) chip for music and sound effects.""}, {""title"": ""Yamaha YM2149"", ""publisher"": ""Atari Wiki"", ""url"": ""https://www.atari-wiki.com/index.php?title=Yamaha_YM2149"", ""quote"": ""The YM2149 is a 3-voice PSG (programmable sound generator), used in the Atari ST, TT, and Falcon computers for the generation of sound.""}]}]","[{""title"": ""ZX Spectrum manual \u2014 Chapter 23: IN and OUT"", ""publisher"": ""Sinclair Research (hosted by World of Spectrum)"", ""url"": ""https://worldofspectrum.org/ZXBasicManual/zxmanchap23.html""}, {""title"": ""ZX Spectrum manual \u2014 Chapter 25: The system variables"", ""publisher"": ""Sinclair Research (hosted by World of Spectrum)"", ""url"": ""https://worldofspectrum.org/ZXBasicManual/zxmanchap25.html""}, {""title"": ""128K ZX Spectrum Technical Information"", ""publisher"": ""World of Spectrum"", ""url"": ""https://worldofspectrum.org/faq/reference/128kreference.htm""}, {""title"": ""Z80 CPU User Manual"", ""publisher"": ""Zilog"", ""url"": ""https://www.zilog.com/docs/z80/um0080.pdf""}, {""title"": ""Atari ST Series Technical Reference Manual, page 82"", ""publisher"": ""Atari (hosted by ManualsLib)"", ""url"": ""https://www.manualslib.com/manual/1059760/Atari-St-Series.html?page=82""}, {""title"": ""Atari ST Series Technical Reference Manual, page 83"", ""publisher"": ""Atari (hosted by ManualsLib)"", ""url"": ""https://www.manualslib.com/manual/1059760/Atari-St-Series.html?page=83""}, {""title"": ""Yamaha YM2149"", ""publisher"": ""Atari Wiki"", ""url"": ""https://www.atari-wiki.com/index.php?title=Yamaha_YM2149""}]"
87da4fd2d88c70151b98,https://www.seangoedecke.com/llms-reward-expertise/,https://www.seangoedecke.com/llms-reward-expertise/,LLMs reward expertise,seangoedecke.com,[],,2026-08-04T10:00:45+00:00,5971a982057a24de01f461554780605d1f35be8e3754456afa4bbaeffd0c1e40,2026-08-04T10:08:31+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative review of the article's limited discrete factual content—principally Terence Tao's ChatGPT exchange concerning the Jacobian Conjecture and the surrounding characterization of that exchange—found no high-confidence error meeting the required evidentiary standard. Most remaining assertions are opinions, personal observations, predictions, or broad causal claims rather than independently checkable discrete facts.",[],[],[],"[{""title"": ""LLMs reward expertise"", ""publisher"": ""seangoedecke.com"", ""url"": ""https://www.seangoedecke.com/llms-reward-expertise/""}, {""title"": ""Terence Tao: \u201cI was able to use an extended conversation with a\u2026\u201d"", ""publisher"": ""Mathstodon"", ""url"": ""https://mathstodon.xyz/@tao/115306424727150237""}, {""title"": ""What is the Jacobian Conjecture, and why a Tao-ChatGPT chat about it went viral"", ""publisher"": ""Vesper"", ""url"": ""https://www.vespernews.com/en/articles/tech/2451656a-37ed-4581-931b-4e12c24d5769""}, {""title"": ""Terence Tao Shared His ChatGPT Conversation \u2014 Here's What It Shows About Using AI as an Expert"", ""publisher"": ""explainx.ai"", ""url"": ""https://www.explainx.ai/blog/terence-tao-chatgpt-jacobian-conjecture-conversation-july-2026""}, {""title"": ""Terence Tao, the World's Greatest Mathematician, Used ChatGPT to Crack the Jacobian Conjecture"", ""publisher"": ""Dango Daily"", ""url"": ""https://daily.steinslab.io/en/events/2026-07-23-tao-chatgpt-jacobian/""}]"
6fa88fd48179a46db824,https://ei3lh.eu/2025/11/20/replacing-the-kobo-libra-h2o-battery/,https://ei3lh.eu/2025/11/20/replacing-the-kobo-libra-h2o-battery/,Replacing the Kobo Libra H2O battery. – EI3LH,ei3lh.eu,[],,2026-08-04T10:03:50+00:00,fda9ad29f6cfdd228d3f9a028eace62d8a61cf32bee62b94517764d76cddcec5,2026-08-04T10:06:31+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative check of the article's discrete technical claims found no decisive factual error. Independent repair documentation supports the PR-158098N battery identification, 3.7 V lithium battery type, soldered connection, clipped rear enclosure, and Micro-USB interface; the remaining concrete statements are chiefly the author's firsthand purchase and repair observations and are not externally verifiable.",[],[],[],"[{""title"": ""Battery replacement for Kobo Libra H20"", ""publisher"": ""Eluke.nl"", ""url"": ""https://www.eluke.nl/2024/06/04/battery-replacement-for-kobo-libra-h20/""}, {""title"": ""Replace battery in Kobo libra H2O"", ""publisher"": ""iFixit"", ""url"": ""https://www.ifixit.com/Answers/View/945753/Replace+battery+in+Kobo+libra+H2O""}, {""title"": ""AU battery fitment - Premium Kobo PR-158098N battery at excellent value"", ""publisher"": ""AU Battery Fitment"", ""url"": ""https://aubatteryfitment.com/item/13017""}, {""title"": ""Kobo Libra H2O review"", ""publisher"": ""TechRadar"", ""url"": ""https://www.techradar.com/reviews/kobo-libra-h2o""}, {""title"": ""Kobo Libra H2O Review"", ""publisher"": ""PCMag Australia"", ""url"": ""https://au.pcmag.com/ebook-readers/63491/kobo-libra-h2o""}]"
596698cde6a1718f1078,https://media.ccc.de/v/emf2026-93-1-they-forgot-what-happened-last-time,https://media.ccc.de/v/emf2026-93-1-they-forgot-what-happened-last-time,They Forgot What Happened Last Time: hacking the Windows 365 Link,media.ccc.de,"[""Rairii""]",,2026-08-04T10:03:18+00:00,c446ffb3bc4357b650babcba4dc1eb74b4de6ae4313d34d0507c7f58f15ea8a7,2026-08-04T10:05:40+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative review of the article's discrete claims found no obvious, high-confidence factual errors. Microsoft's current official Windows 365 Link specifications describe a purpose-built Windows CPC operating system that connects users directly to Windows 365 Cloud PCs and list Secure Boot, BitLocker, no local administrative user, and no local data storage, substantially matching the article. The remaining personal and broadly phrased historical claim was not contradicted by decisive evidence meeting the required standard.",[],[],[],"[{""title"": ""They Forgot What Happened Last Time: hacking the Windows 365 Link"", ""publisher"": ""media.ccc.de"", ""url"": ""https://media.ccc.de/v/emf2026-93-1-they-forgot-what-happened-last-time""}, {""title"": ""Windows 365 Link: Cloud PC Device, Simple and Secure"", ""publisher"": ""Microsoft"", ""url"": ""https://www.microsoft.com/en-us/windows-365/link""}]"
5c167758a3da89e33567,https://virtuallyfun.com/2026/08/03/windows-xp-2002-for-the-itanium-unbridled-rage/,https://virtuallyfun.com/2026/08/03/windows-xp-2002-for-the-itanium-unbridled-rage/,Windows XP 2002 for the Itanium: Unbridled rage | Virtually Fun,virtuallyfun.com,[],,2026-08-04T10:01:02+00:00,08aa45222d1c0e22d2aaac9151724cb6e2aa22f9cd87d2432b931910001ff5d9,2026-08-04T10:03:43+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative review of the article’s discrete technical claims found no high-confidence factual error meeting the required standard. The QEMU fork’s repository corroborates its provenance, IA-64/Merced support, and successful Windows XP 64-bit, Windows XP 64-bit Edition Version 2003, Windows Server 2003 build 3790, and Whistler Server beta 2 build 2462 guest status; GNU documentation corroborates GCC 15.3 IA-64 targeting and the availability of contemporary Binutils; Microsoft’s lifecycle record is consistent with the Windows XP chronology. Personal build/install results and rhetorical or predictive statements were not treated as independently verifiable factual claims.",[],[],[],"[{""title"": ""Windows XP 2002 for the Itanium: Unbridled rage"", ""publisher"": ""Virtually Fun"", ""url"": ""https://virtuallyfun.com/2026/08/03/windows-xp-2002-for-the-itanium-unbridled-rage/""}, {""title"": ""qemu-system-ia64 at develop"", ""publisher"": ""GitHub / makuhlmann"", ""url"": ""https://github.com/makuhlmann/qemu-system-ia64/tree/develop""}, {""title"": ""Commits: qemu-system-ia64, merced branch"", ""publisher"": ""GitHub / makuhlmann"", ""url"": ""https://github.com/makuhlmann/qemu-system-ia64/commits/merced/""}, {""title"": ""QEMU README (merced branch)"", ""publisher"": ""GitHub / makuhlmann"", ""url"": ""https://raw.githubusercontent.com/makuhlmann/qemu-system-ia64/merced/README.rst""}, {""title"": ""GCC 15 Release Series \u2014 Changes, New Features, and Fixes"", ""publisher"": ""GNU Project"", ""url"": ""https://gcc.gnu.org/gcc-15/changes.html""}, {""title"": ""Porting to GCC 15"", ""publisher"": ""GNU Project"", ""url"": ""https://gcc.gnu.org/gcc-15/porting_to.html""}, {""title"": ""IA-64 Options (GCC 15.3.0)"", ""publisher"": ""GNU Project"", ""url"": ""https://gcc.gnu.org/onlinedocs/gcc-15.3.0/gcc/IA-64-Options.html""}, {""title"": ""GNU Binutils"", ""publisher"": ""GNU Project / Free Software Foundation"", ""url"": ""https://www.gnu.org/software/binutils/""}, {""title"": ""Index of GNU Binutils releases"", ""publisher"": ""GNU Project / Free Software Foundation"", ""url"": ""https://ftp.gnu.org/gnu/binutils/""}, {""title"": ""Windows XP - Microsoft Lifecycle"", ""publisher"": ""Microsoft"", ""url"": ""https://learn.microsoft.com/en-us/lifecycle/products/windows-xp""}]"
9546411ce5bafb1fe2d1,https://blog.cloudflare.com/billable-usage-api/,https://blog.cloudflare.com/billable-usage-api/,Introducing the Billable Usage API: programmatic cost visibility for Cloudflare,The Cloudflare Blog,[],2026-08-03T13:00:00.000Z,2026-08-04T10:01:17+00:00,bd48ea0e701922a440760bc476302c6ba3ce9fa9ea6c46f68ed144f6584718e9,2026-08-04T10:03:10+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"No obvious, high-confidence factual error was found in a representative review. Official FOCUS materials support the stated specification name and the cited standardized fields, while Vantage's documentation corroborates the Cloudflare integration's self-serve scope, Billing Read permission, read-only behavior, and reporting dimensions. The article's publication date and launch description were also checked against the live Cloudflare post. Some broad promotional statements were not treated as discrete verifiable claims.",[],[],[],"[{""title"": ""Introducing the Billable Usage API: programmatic cost visibility for Cloudflare"", ""publisher"": ""Cloudflare"", ""url"": ""https://blog.cloudflare.com/billable-usage-api/""}, {""title"": ""Cloudflare - Vantage"", ""publisher"": ""Vantage"", ""url"": ""https://docs.vantage.sh/connecting_cloudflare""}, {""title"": ""FOCUS Column Library"", ""publisher"": ""FinOps Foundation"", ""url"": ""https://focus.finops.org/focus-columns/""}, {""title"": ""FOCUS Specification v1.2"", ""publisher"": ""FinOps Foundation"", ""url"": ""https://focus.finops.org/focus-specification/v1-2/""}, {""title"": ""Cloudflare API Schemas"", ""publisher"": ""Cloudflare"", ""url"": ""https://github.com/cloudflare/api-schemas""}, {""title"": ""FOCUS Specification repository"", ""publisher"": ""FinOps Open Cost and Usage Specification project"", ""url"": ""https://github.com/FinOps-Open-Cost-and-Usage-Spec/FOCUS_Spec""}]"
820105ee00779c748548,https://blog.cloudflare.com/smaller-faster-safer-models/,https://blog.cloudflare.com/smaller-faster-safer-models/,"Smaller, faster, safer: running Kimi and GLM at scale",The Cloudflare Blog,[],2026-08-03T13:00:00.000Z,2026-08-04T10:00:53+00:00,9fadcf58686637804c0fef933cfdbc0d6ff3e6afadf5c58ab4b3125c393e3fa6,2026-08-04T10:02:51+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative check found no high-confidence factual error. Official model configurations confirm that Kimi K2.6 and GLM-5.2 are long-context mixture-of-experts models; SGLang’s documentation confirms it is an open-source inference-serving framework supporting Kimi, GLM, quantization, paged attention, continuous batching, and prefill/decode disaggregation; NVIDIA documentation confirms H200 FP8 support, the E4M3 format, and Blackwell support for NVFP4. The article’s Cloudflare-specific throughput, cost, accuracy, and cache-integrity measurements are unpublished first-party benchmarks and were not independently reproducible, but no authoritative source decisively contradicted them. Small presentational discrepancies in the article’s rounded arithmetic did not meet the requested reporting threshold.",[],[],[],"[{""title"": ""moonshotai/Kimi-K2.6 model page"", ""publisher"": ""Moonshot AI / Hugging Face"", ""url"": ""https://huggingface.co/moonshotai/Kimi-K2.6""}, {""title"": ""Kimi-K2.6 configuration"", ""publisher"": ""Moonshot AI / Hugging Face"", ""url"": ""https://huggingface.co/moonshotai/Kimi-K2.6/raw/main/config.json""}, {""title"": ""zai-org/GLM-5.2 model page"", ""publisher"": ""Z.ai / Hugging Face"", ""url"": ""https://huggingface.co/zai-org/GLM-5.2""}, {""title"": ""GLM-5.2 configuration"", ""publisher"": ""Z.ai / Hugging Face"", ""url"": ""https://huggingface.co/zai-org/GLM-5.2/raw/main/config.json""}, {""title"": ""Welcome to SGLang"", ""publisher"": ""SGLang"", ""url"": ""https://docs.sglang.io/""}, {""title"": ""SGLang source repository"", ""publisher"": ""SGLang / GitHub"", ""url"": ""https://github.com/sgl-project/sglang""}, {""title"": ""NVIDIA H200 GPU"", ""publisher"": ""NVIDIA"", ""url"": ""https://www.nvidia.com/en-us/data-center/h200/""}, {""title"": ""Using FP8 and FP4 with Transformer Engine"", ""publisher"": ""NVIDIA"", ""url"": ""https://docs.nvidia.com/deeplearning/transformer-engine/user-guide/examples/fp8_primer.html""}, {""title"": ""Kimi K2.5: Visual Agentic Intelligence"", ""publisher"": ""arXiv"", ""url"": ""https://arxiv.org/abs/2602.02276""}, {""title"": ""Smaller, faster, safer: running Kimi and GLM at scale"", ""publisher"": ""Cloudflare"", ""url"": ""https://blog.cloudflare.com/smaller-faster-safer-models/""}]"
e36dcb32ede9c5faa974,https://planetscale.com/blog/massively-parallel-postgres-backups,https://planetscale.com/blog/massively-parallel-postgres-backups,Massively parallel Postgres backups — PlanetScale,planetscale.com,[],,2026-08-04T10:01:09+00:00,c4839a3d23a5edb8041df9830e1272912e88a1ad63120cf58e053a7416868c8f,2026-08-04T10:02:45+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative review of the article's technical and numerical claims found no obvious, high-confidence factual errors. PostgreSQL's official documentation supports the descriptions of physical base backups, WAL replay, completed-segment archiving, and point-in-time recovery; PlanetScale's documentation confirms the 12-hour default schedule; WAL-G, Vitess, and AWS documentation support the claims about encrypted/compressed backups, VTBackup's restore-and-catch-up workflow, and the cited i8g instance types. The backup-duration examples are arithmetically consistent at the stated assumed throughput, apart from an immaterial 10 GB discrepancy in the roughly 40 TB transfer total that does not alter the asserted result and falls below the reporting standard.",[],[],[],"[{""title"": ""Massively parallel Postgres backups"", ""publisher"": ""PlanetScale"", ""url"": ""https://planetscale.com/blog/massively-parallel-postgres-backups""}, {""title"": ""Back up and restore"", ""publisher"": ""PlanetScale"", ""url"": ""https://planetscale.com/docs/postgres/backups""}, {""title"": ""PostgreSQL 18: pg_basebackup"", ""publisher"": ""PostgreSQL Global Development Group"", ""url"": ""https://www.postgresql.org/docs/current/app-pgbasebackup.html""}, {""title"": ""PostgreSQL 18: Continuous Archiving and Point-in-Time Recovery (PITR)"", ""publisher"": ""PostgreSQL Global Development Group"", ""url"": ""https://www.postgresql.org/docs/current/continuous-archiving.html""}, {""title"": ""PostgreSQL 18: Write Ahead Log"", ""publisher"": ""PostgreSQL Global Development Group"", ""url"": ""https://www.postgresql.org/docs/18/runtime-config-wal.html#GUC-ARCHIVE-TIMEOUT""}, {""title"": ""WAL-G for PostgreSQL"", ""publisher"": ""WAL-G project"", ""url"": ""https://raw.githubusercontent.com/wal-g/wal-g/master/docs/PostgreSQL.md""}, {""title"": ""vtbackup"", ""publisher"": ""Vitess"", ""url"": ""https://vitess.io/docs/24.0/reference/programs/vtbackup/""}, {""title"": ""Amazon EC2 I8g instances"", ""publisher"": ""Amazon Web Services"", ""url"": ""https://aws.amazon.com/ec2/instance-types/i8g/""}, {""title"": ""Specifications for Amazon EC2 storage optimized instances"", ""publisher"": ""Amazon Web Services"", ""url"": ""https://docs.aws.amazon.com/ec2/latest/instancetypes/so.html""}]"
e0fcf482ad2662dab297,https://www.abc.net.au/news/2026-07-28/how-norway-s-salmon-industry-became-a-global-behemoth/106949872,https://www.abc.net.au/news/2026-07-28/how-norway-s-salmon-industry-became-a-global-behemoth/106949872,Salmon farming transformed Norway. Now it's facing the consequences,abc.net.au,"[""https://www.abc.net.au/news/naomi-selvaratnam/9380022"", ""https://www.abc.net.au/news/ali-russell/12507754"", ""Naomi Selvaratnam"", ""Ali Russell""]",2026-07-27T18:50:05+00:00,2026-08-03T11:05:41+00:00,a0f0ba02198be59252d38af6b23c6d6713f398b1f12169f5e022e16d02a6436c,2026-08-03T11:09:14+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative review of the article’s discrete claims—including Norway’s salmon-production scale and 2025 growth, export prominence, farm stocking scale, and major aquaculture impacts—found no clear factual error meeting the required high-confidence standard. Some broad historical or causal wording was not suitable for an error finding because it depends on interpretation rather than a decisively contradicted discrete fact.",[],[],[],"[{""title"": ""Atlantic salmon and rainbow trout"", ""publisher"": ""Norwegian Directorate of Fisheries"", ""url"": ""https://www.fiskeridir.no/english/aquaculture/statistics-for-aquaculture/atlantic-salmon-and-rainbow-trout""}, {""title"": ""03024: Export of salmon, fresh and frozen, fish-farm bred"", ""publisher"": ""Statistics Norway"", ""url"": ""https://www.ssb.no/en/statbank1/table/03024""}, {""title"": ""08801: External trade in goods, by commodity number (HS) and country"", ""publisher"": ""Statistics Norway"", ""url"": ""https://www.ssb.no/en/statbank1/table/08801""}, {""title"": ""News archive"", ""publisher"": ""Norwegian Seafood Council"", ""url"": ""https://en.seafood.no/news-and-media/news-archive/""}, {""title"": ""Aquaculture"", ""publisher"": ""Institute of Marine Research"", ""url"": ""https://www.hi.no/en/hi/temasider/aquaculture""}]"
9d8300301ea8ab71f10b,https://www.rfc-editor.org/rfc/rfc9851.html,https://www.rfc-editor.org/rfc/rfc9851.html,RFC 9851: TLS 1.2 is in Feature Freeze,rfc-editor.org,"[""Rich Salz"", ""Nimrod Aviram""]",,2026-08-03T11:04:37+00:00,b2f440b46d196a369e4f8ffa519da6237daf85ced3f606459770c6b037c7376e,2026-08-03T11:05:48+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"A representative review found no obvious, high-confidence factual errors. Primary records confirm RFC 9851's July 2026 metadata and authorship, RFC 9846's TLS 1.3 identification, NIST's 2016 post-quantum standardization timeline and August 2024 publication of FIPS 203–205, the January 2023 activation of the PQUIP working group, and the cited April 2016 IETF discussion.",[],[],[],"[{""title"": ""RFC 9851: TLS 1.2 is in Feature Freeze"", ""publisher"": ""RFC Editor"", ""url"": ""https://www.rfc-editor.org/info/rfc9851/""}, {""title"": ""RFC 9851 - TLS 1.2 is in Feature Freeze"", ""publisher"": ""IETF Datatracker"", ""url"": ""https://datatracker.ietf.org/doc/rfc9851/""}, {""title"": ""RFC 9846: The Transport Layer Security (TLS) Protocol Version 1.3"", ""publisher"": ""RFC Editor"", ""url"": ""https://www.rfc-editor.org/rfc/rfc9846.html""}, {""title"": ""Post-Quantum Cryptography: Workshops and Timeline"", ""publisher"": ""National Institute of Standards and Technology"", ""url"": ""https://csrc.nist.gov/projects/post-quantum-cryptography/workshops-and-timeline""}, {""title"": ""Post-Quantum Cryptography Standardization Process"", ""publisher"": ""National Institute of Standards and Technology"", ""url"": ""https://csrc.nist.gov/projects/post-quantum-cryptography/post-quantum-cryptography-standardization""}, {""title"": ""FIPS 203, Module-Lattice-Based Key-Encapsulation Mechanism Standard"", ""publisher"": ""National Institute of Standards and Technology"", ""url"": ""https://csrc.nist.gov/pubs/fips/203/final""}, {""title"": ""FIPS 204, Module-Lattice-Based Digital Signature Standard"", ""publisher"": ""National Institute of Standards and Technology"", ""url"": ""https://csrc.nist.gov/pubs/fips/204/final""}, {""title"": ""FIPS 205, Stateless Hash-Based Digital Signature Standard"", ""publisher"": ""National Institute of Standards and Technology"", ""url"": ""https://csrc.nist.gov/pubs/fips/205/final""}, {""title"": ""Post-Quantum Use In Protocols (pquip): Group history"", ""publisher"": ""IETF Datatracker"", ""url"": ""https://datatracker.ietf.org/wg/pquip/history/""}, {""title"": ""Post Quantum Secure Cryptography Discussion"", ""publisher"": ""Internet Engineering Task Force"", ""url"": ""https://www.ietf.org/proceedings/95/slides/slides-95-cfrg-4.pdf""}, {""title"": ""Transport Layer Security (TLS) Parameters"", ""publisher"": ""Internet Assigned Numbers Authority"", ""url"": ""https://www.iana.org/assignments/tls-parameters/tls-parameters.xhtml""}]"
e0555e3ee6651da70cbc,https://pudding.cool/2026/07/essential-words/,https://pudding.cool/2026/07/essential-words,How the Words We Teach English Language Learners Changed,The Pudding,"[""The Pudding""]",,2026-08-03T11:02:41+00:00,a9f9049e471ee0ea41f6de84bdb8b9d87829759da27d5cd3359f08d369ac4658,2026-08-03T11:02:41+00:00,gpt-5.6-sol,high,no-obvious-errors-found,"Representative checks of the article’s core factual claims found no obvious, high-confidence errors. The official NGSL project confirms the 2023 release, 2,809-word size, learner focus, and greater-than-90% general-text coverage; Lancaster University confirms USAS uses 21 major discourse fields; the cited Brysbaert study confirms the roughly 40,000-item concreteness dataset; and the source used for the older GSL confirms its 2,284-item size. Searches of institutional and scholarly records did not yield decisive qualifying evidence against the sampled historical claims.",[],[],[],"[{""title"": ""New General Service List 1.2"", ""publisher"": ""New General Service List Project"", ""url"": ""https://www.newgeneralservicelist.com/new-general-service-list""}, {""title"": ""New General Service List Project"", ""publisher"": ""New General Service List Project"", ""url"": ""https://www.newgeneralservicelist.com/""}, {""title"": ""UCREL Semantic Analysis System (USAS)"", ""publisher"": ""Lancaster University"", ""url"": ""https://ucrel.lancs.ac.uk/usas/""}, {""title"": ""Concreteness ratings for 40 thousand generally known English word lemmas"", ""publisher"": ""Behavior Research Methods / Springer Nature"", ""url"": ""https://link.springer.com/article/10.3758/s13428-013-0403-5""}, {""title"": ""Wiktionary:General Service List"", ""publisher"": ""Simple English Wiktionary"", ""url"": ""https://simple.wiktionary.org/wiki/Wiktionary:General_Service_List""}, {""title"": ""Income of Families and Persons in the United States: 1956"", ""publisher"": ""U.S. Census Bureau"", ""url"": ""https://www.census.gov/library/publications/1958/demo/p60-027.html""}]"
92653945177130678106,https://www.euronews.com/my-europe/2026/08/02/ai-generated-label-becomes-mandatory-in-the-eu-for-companies,https://www.euronews.com/my-europe/2026/08/02/ai-generated-label-becomes-mandatory-in-the-eu-for-companies,AI-generated label becomes mandatory in the EU,euronews,"[""Gael Camba""]",2026-08-02 10:21:08 +02:00,2026-08-03T10:58:29+00:00,fb5b500ef25fcdd80cb303bac447ba71f45790252b645fc7c6d23b1bf474c8dd,2026-08-03T11:00:57+00:00,gpt-5.6-sol,high,errors-found,"The article correctly identifies the 2 August 2026 start date and several covered uses, but it materially overstates the law by saying every AI-generated image or text must carry a user-facing label. The official EU guidance distinguishes universal machine-readable marking by providers from visible disclosure duties that apply to deepfakes and certain public-interest text.","[""official-record-error""]","[""major""]","[{""id"": ""F1"", ""article_quote"": ""when an image or text has been created using AI, there must be a label saying so"", ""location"": ""Opening explanation of the rules, paragraph beginning \u201cThe EU's comprehensive AI law enters into force in stages\u201d"", ""correction"": ""Article 50 does not require a visible label on every AI-generated image or text. Providers must add machine-readable marks to AI-generated or manipulated outputs; deployers must visibly disclose deepfakes and AI-generated public-interest text lacking human review or editorial responsibility."", ""analysis"": ""The European Commission\u2019s official Article 50 guidance expressly separates providers\u2019 machine-readable marking duty from deployers\u2019 disclosure duty. Its exhaustive summary of deployer disclosures covers deepfakes and a limited class of public-interest text, not every AI-generated image or text. The article\u2019s blanket user-facing-label claim therefore materially expands the official rule."", ""severity"": ""major"", ""category"": ""official-record-error"", ""evidence_basis"": ""authoritative-primary-source"", ""confidence"": ""high"", ""sources"": [{""title"": ""Guidelines on transparency obligations for providers and deployers of certain AI systems"", ""publisher"": ""European Commission"", ""url"": ""https://digital-strategy.ec.europa.eu/en/policies/guidelines-transparency-ai-generated-content"", ""quote"": ""Providers must: ... Add machine-readable marks to enable the detection of AI-generated or manipulated content. Deployers ... must inform individuals when they are exposed to ... Deepfakes [and] Text publications on matters of public interest without human review or editorial control.""}, {""title"": ""Code of Practice on Transparency of AI-generated Content"", ""publisher"": ""European Commission"", ""url"": ""https://digital-strategy.ec.europa.eu/en/policies/code-practice-ai-generated-content"", ""quote"": ""Section 1: Providers - Rules for marking and detection of AI-generated and manipulated content. Section 2: Deployers - Rules for labelling of deepfakes and AI-generated and manipulated text.""}]}]","[{""title"": ""Guidelines on transparency obligations for providers and deployers of certain AI systems"", ""publisher"": ""European Commission"", ""url"": ""https://digital-strategy.ec.europa.eu/en/policies/guidelines-transparency-ai-generated-content""}, {""title"": ""Code of Practice on Transparency of AI-generated Content"", ""publisher"": ""European Commission"", ""url"": ""https://digital-strategy.ec.europa.eu/en/policies/code-practice-ai-generated-content""}, {""title"": ""Article 50: Transparency obligations for providers and deployers of certain AI systems"", ""publisher"": ""European Commission AI Act Service Desk"", ""url"": ""https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-50""}, {""title"": ""Regulation (EU) 2024/1689 (Artificial Intelligence Act)"", ""publisher"": ""EUR-Lex"", ""url"": ""https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng""}, {""title"": ""Google News search results for EU AI-generated labeling coverage"", ""publisher"": ""Google News"", ""url"": ""https://news.google.com/search?q=%22AI-generated%20label%22%20EU%20August%202026&hl=en-US&gl=US&ceid=US%3Aen""}]"
